"""OTU"",""all"",""t0"",""micro"",""susp"",""all_fltr"",""fltr_t0"",""fltr_micro"",""fltr_susp"",""micro_fltr"",""susp_fltr"",""ASV total abundance"",""ASV total abundance (log10)"",""Prevalence"",""Kingdom"",""Phylum"",""Class"",""Order"",""Family"",""Genus"",""Species"""
"OTU-12129,1,1,1,0,0,0,0,0,0,0,18,1.25527250510331,8.21917808219178,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-10191,1,1,1,0,0,0,0,0,0,0,20,1.30102999566398,13.013698630137,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-272,1,1,1,0,0,0,0,0,0,0,269,2.42975228000241,67.8082191780822,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-39811,1,1,0,1,0,0,0,0,0,0,30,1.47712125471966,8.21917808219178,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-6499,1,1,1,1,1,1,1,1,0,1,315,2.4983105537896,28.0821917808219,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-27977,1,1,1,1,0,0,0,0,0,0,13,1.11394335230684,6.16438356164384,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-31847,1,1,1,1,0,0,0,0,0,0,31,1.49136169383427,9.58904109589041,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-27147,1,1,1,1,0,0,0,0,0,0,12,1.07918124604762,6.84931506849315,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-111,1,1,1,1,0,0,0,0,0,0,522,2.71767050300226,80.8219178082192,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-5957,1,1,1,1,0,0,0,0,0,0,38,1.57978359661681,14.3835616438356,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Lacibacter"",""s__cauensis"""
"OTU-4163,1,1,1,1,0,0,0,0,0,0,55,1.74036268949424,12.3287671232877,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Segetibacter"",""s__"""
"OTU-27677,1,1,1,1,0,0,0,0,0,0,15,1.17609125905568,5.47945205479452,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Segetibacter"",""s__"""
"OTU-11229,1,1,1,1,0,0,0,0,0,0,161,2.20682587603185,19.1780821917808,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-26782,1,1,1,1,0,0,0,0,0,0,18,1.25527250510331,6.84931506849315,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-30070,1,1,0,1,0,0,0,0,0,0,53,1.72427586960079,8.9041095890411,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-27552,1,1,1,1,0,0,0,0,0,0,49,1.69019608002851,10.2739726027397,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-27534,1,1,1,1,0,0,0,0,0,0,29,1.46239799789896,7.53424657534247,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-21122,1,1,1,1,0,0,0,0,0,0,120,2.07918124604762,13.6986301369863,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-25200,1,1,1,0,0,0,0,0,0,0,17,1.23044892137827,9.58904109589041,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-1802,1,1,1,1,0,0,0,0,0,0,194,2.28780172993023,13.013698630137,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-39368,1,1,1,1,0,0,0,0,0,0,36,1.55630250076729,8.21917808219178,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-6894,1,1,1,1,0,0,0,0,0,0,220,2.34242268082221,58.2191780821918,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-354,1,1,1,1,0,0,0,0,0,0,612,2.78675142214556,88.3561643835616,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-32153,1,1,1,1,0,0,0,0,0,0,291,2.46389298898591,44.5205479452055,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-28520,1,1,0,1,0,0,0,0,0,0,11,1.04139268515823,5.47945205479452,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-2765,1,1,1,0,0,0,0,0,0,0,31,1.49136169383427,15.0684931506849,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-23602,1,1,1,1,0,0,0,0,0,0,668,2.82477646247555,84.9315068493151,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-20149,1,1,1,1,0,0,0,0,0,0,28,1.44715803134222,17.1232876712329,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-55118,1,1,1,0,0,0,0,0,0,0,48,1.68124123737559,25.3424657534247,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-53,1,1,1,1,1,1,1,1,1,0,1579,3.19838213000829,90.4109589041096,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-33621,1,1,1,1,0,0,0,0,0,0,20,1.30102999566398,11.6438356164384,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-1826,1,1,1,1,0,0,0,0,0,0,65,1.81291335664286,30.8219178082192,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-24937,1,0,1,1,0,0,0,0,0,0,15,1.17609125905568,8.9041095890411,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Chitinophaga"",""s__arvensicola"""
"OTU-26832,1,1,0,1,0,0,0,0,0,0,69,1.83884909073726,8.9041095890411,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-452,1,1,1,1,1,1,1,1,0,1,322,2.50785587169583,23.2876712328767,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-26868,1,1,1,1,0,0,0,0,0,0,11,1.04139268515823,6.16438356164384,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-11714,1,1,1,1,0,0,0,0,0,0,14,1.14612803567824,7.53424657534247,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-36679,1,1,1,1,0,0,0,0,0,0,66,1.81954393554187,9.58904109589041,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-9511,1,1,1,1,0,0,0,0,0,0,22,1.34242268082221,12.3287671232877,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Sediminibacterium"",""s__"""
"OTU-29447,1,1,1,1,0,0,0,0,0,0,13,1.11394335230684,6.84931506849315,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-30133,1,1,1,1,0,0,0,0,0,0,105,2.02118929906994,10.2739726027397,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Niabella"",""s__"""
"OTU-31325,1,1,1,1,0,0,0,0,0,0,46,1.66275783168157,15.0684931506849,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-27767,1,1,0,1,0,0,0,0,0,0,46,1.66275783168157,7.53424657534247,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-1161,1,1,1,1,0,0,0,0,0,0,113,2.05307844348342,34.9315068493151,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Niabella"",""s__"""
"OTU-67870,1,1,1,1,0,0,0,0,0,0,472,2.67394199863409,85.6164383561644,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Niabella"",""s__"""
"OTU-53525,1,1,1,0,0,0,0,0,0,0,102,2.00860017176192,45.2054794520548,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Niabella"",""s__"""
"OTU-14254,1,0,1,0,0,0,0,0,0,0,102,2.00860017176192,43.1506849315069,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",NA,NA"
"OTU-374,1,1,1,1,1,1,1,1,0,1,855,2.93196611472817,89.041095890411,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Niabella"",""s__"""
"OTU-29175,1,1,0,1,0,0,0,0,0,0,32,1.50514997831991,7.53424657534247,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-29823,1,1,1,1,0,0,0,0,0,0,17,1.23044892137827,6.16438356164384,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-601,1,1,1,1,0,0,0,0,0,0,198,2.29666519026153,63.6986301369863,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavihumibacter"",""s__"""
"OTU-23918,1,1,1,1,0,0,0,0,0,0,25,1.39794000867204,8.9041095890411,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Sediminibacterium"",""s__"""
"OTU-31949,1,1,0,1,0,0,0,0,0,0,16,1.20411998265592,6.84931506849315,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-26851,1,1,1,1,0,0,0,0,0,0,9,0.954242509439325,4.79452054794521,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-27217,1,1,1,1,0,0,0,0,0,0,26,1.41497334797082,9.58904109589041,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-14863,1,1,1,1,0,0,0,0,0,0,24,1.38021124171161,11.6438356164384,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Sediminibacterium"",""s__"""
"OTU-89,1,1,1,1,0,0,0,0,0,0,1355,3.13193929521042,91.7808219178082,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-19084,1,1,1,1,0,0,0,0,0,0,43,1.63346845557959,8.9041095890411,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Niastella"",""s__"""
"OTU-15331,1,1,1,1,0,0,0,0,0,0,51,1.70757017609794,10.2739726027397,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Niastella"",""s__"""
"OTU-11842,1,1,1,1,0,0,0,0,0,0,67,1.82607480270083,12.3287671232877,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Niastella"",""s__"""
"OTU-18489,1,1,1,0,0,0,0,0,0,0,17,1.23044892137827,7.53424657534247,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-27043,1,1,0,1,0,0,0,0,0,0,138,2.13987908640124,8.9041095890411,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-27533,1,1,0,1,0,0,0,0,0,0,14,1.14612803567824,6.16438356164384,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-176,1,1,1,1,1,1,1,1,1,0,2867,3.45742769294648,85.6164383561644,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-51465,1,0,1,0,0,0,0,0,0,0,22,1.34242268082221,13.013698630137,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-198,1,1,1,1,1,1,1,1,1,0,1635,3.2135177569963,90.4109589041096,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Parasegitibacter"",""s__luojiensis"""
"OTU-28443,1,1,1,1,0,0,0,0,0,0,29,1.46239799789896,8.21917808219178,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-22475,1,1,1,1,0,0,0,0,0,0,55,1.74036268949424,10.2739726027397,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-13298,1,1,1,1,0,0,0,0,0,0,21,1.32221929473392,8.21917808219178,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-29269,1,1,1,1,0,0,0,0,0,0,49,1.69019608002851,8.21917808219178,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-24522,1,1,1,1,0,0,0,0,0,0,11,1.04139268515823,6.84931506849315,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-7035,1,1,1,1,0,0,0,0,0,0,130,2.11394335230684,47.945205479452,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-966,1,1,1,1,1,1,1,1,1,0,3674,3.56513915196979,86.986301369863,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-16077,1,1,1,0,0,0,0,0,0,0,71,1.85125834871908,34.2465753424658,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-6693,1,1,1,1,0,0,0,0,0,0,52,1.7160033436348,29.4520547945205,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-278,1,1,1,1,1,1,1,1,1,1,2676,3.42748610909579,91.7808219178082,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-7881,1,1,1,1,0,0,0,0,0,0,9,0.954242509439325,5.47945205479452,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-14017,1,1,1,1,0,0,0,0,0,0,82,1.91381385238372,34.9315068493151,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-26855,1,1,1,1,0,0,0,0,0,0,197,2.29446622616159,15.7534246575342,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-2645,1,1,1,1,0,0,0,0,0,0,314,2.49692964807321,76.027397260274,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-6136,1,1,1,1,0,0,0,0,0,0,35,1.54406804435028,15.0684931506849,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-27264,1,1,1,1,0,0,0,0,0,0,71,1.85125834871908,10.2739726027397,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-22053,1,1,1,1,0,0,0,0,0,0,45,1.65321251377534,13.6986301369863,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",NA,NA"
"OTU-116,1,1,1,1,0,0,0,0,0,0,1039,3.01661554755718,91.7808219178082,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-5591,1,0,1,1,0,0,0,0,0,0,23,1.36172783601759,13.6986301369863,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-11051,1,1,1,1,0,0,0,0,0,0,12,1.07918124604762,6.84931506849315,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-11850,1,1,1,1,0,0,0,0,0,0,13,1.11394335230684,7.53424657534247,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-55504,1,1,1,1,1,1,1,1,1,0,2127,3.32776748990273,85.6164383561644,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-17083,1,1,1,1,0,0,0,0,0,0,439,2.64246452024212,84.2465753424658,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-27127,1,1,1,1,0,0,0,0,0,0,42,1.6232492903979,10.958904109589,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-26970,1,1,1,1,0,0,0,0,0,0,53,1.72427586960079,13.013698630137,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-30945,1,1,1,1,0,0,0,0,0,0,25,1.39794000867204,12.3287671232877,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-58383,1,1,1,0,0,0,0,0,0,0,40,1.60205999132796,21.9178082191781,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Flavisolibacter"",""s__"""
"OTU-17856,1,1,1,1,0,0,0,0,0,0,23,1.36172783601759,10.958904109589,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Segetibacter"",""s__"""
"OTU-40817,1,1,1,1,0,0,0,0,0,0,43,1.63346845557959,15.0684931506849,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-27668,1,1,1,1,0,0,0,0,0,0,14,1.14612803567824,5.47945205479452,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Segetibacter"",""s__"""
"OTU-15932,1,1,1,1,0,0,0,0,0,0,66,1.81954393554187,25.3424657534247,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__"",""s__"""
"OTU-48,1,1,1,1,0,0,0,0,0,0,378,2.57749179983723,76.027397260274,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Segetibacter"",""s__"""
"OTU-564,1,1,1,1,1,1,1,1,1,0,967,2.985426474083,62.3287671232877,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Chitinophaga"",""s__"""
"OTU-11251,1,0,1,0,0,0,0,0,0,0,47,1.67209785793572,13.6986301369863,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Chitinophaga"",""s__"""
"OTU-570,1,1,1,1,0,0,0,0,0,0,458,2.66086547800387,15.0684931506849,""k__Bacteria"",""p__Bacteroidetes"",""c__[Saprospirae]"",""o__[Saprospirales]"",""f__Chitinophagaceae"",""g__Chitinophaga"",""s__"""
"OTU-5378,1,1,1,0,0,0,0,0,0,0,31,1.49136169383427,5.47945205479452,""k__Bacteria"",""p__Bacteroidetes"",""c__Bacteroidia"",""o__Bacteroidales"",""f__Bacteroidaceae"",""g__Bacteroides"",""s__uniformis"""
"OTU-5083,1,1,1,0,0,0,0,0,0,0,58,1.76342799356294,7.53424657534247,""k__Bacteria"",""p__Bacteroidetes"",""c__Bacteroidia"",""o__Bacteroidales"",""f__Bacteroidaceae"",""g__Bacteroides"",""s__"""
"OTU-67050,1,0,1,0,0,0,0,0,0,0,32,1.50514997831991,1.36986301369863,""k__Bacteria"",""p__Bacteroidetes"",""c__Bacteroidia"",""o__Bacteroidales"",""f__Bacteroidaceae"",""g__Bacteroides"",""s__fragilis"""
"OTU-6544,1,1,1,0,0,0,0,0,0,0,22,1.34242268082221,3.42465753424658,""k__Bacteria"",""p__Bacteroidetes"",""c__Bacteroidia"",""o__Bacteroidales"",""f__S24-7"",""g__"",""s__"""
"OTU-5246,1,1,1,0,0,0,0,0,0,0,10,1,3.42465753424658,""k__Bacteria"",""p__Bacteroidetes"",""c__Bacteroidia"",""o__Bacteroidales"",""f__[Barnesiellaceae]"",""g__"",""s__"""
"OTU-125,1,1,1,1,0,0,0,0,0,0,664,2.82216807936802,85.6164383561644,""k__Bacteria"",""p__Bacteroidetes"",""c__Cytophagia"",""o__Cytophagales"",""f__Cytophagaceae"",""g__Dyadobacter"",""s__"""
"OTU-43415,1,1,1,1,0,0,0,0,0,0,11,1.04139268515823,5.47945205479452,""k__Bacteria"",""p__Bacteroidetes"",""c__Cytophagia"",""o__Cytophagales"",""f__Cytophagaceae"",""g__Dyadobacter"",""s__"""
"OTU-5994,1,0,1,0,0,0,0,0,0,0,63,1.79934054945358,29.4520547945205,""k__Bacteria"",""p__Bacteroidetes"",""c__SM1A07"",""o__"",""f__"",""g__"",""s__"""
"OTU-8002,1,1,1,1,0,0,0,0,0,0,23,1.36172783601759,14.3835616438356,""k__Bacteria"",""p__Bacteroidetes"",""c__Cytophagia"",""o__Cytophagales"",""f__[Amoebophilaceae]"",""g__Candidatus Amoebophilus"",""s__"""
"OTU-13455,1,1,1,1,0,0,0,0,0,0,76,1.88081359228079,26.7123287671233,""k__Bacteria"",""p__Bacteroidetes"",""c__Cytophagia"",""o__Cytophagales"",""f__Cytophagaceae"",""g__"",""s__"""
"OTU-42873,1,1,1,1,0,0,0,0,0,0,82,1.91381385238372,20.5479452054795,""k__Bacteria"",""p__Bacteroidetes"",""c__Cytophagia"",""o__Cytophagales"",""f__Cytophagaceae"",""g__"",""s__"""
