"OTU","C.Tu_A1","C.Td_A1","T.TTu_A1","T.TTd_A1","TT.CTu_A1","TT.CTd_A1","CC.CTu_A1","CC.CTd_A1","C.Tu_A3","C.Td_A3","T.TTu_A3","T.TTd_A3","TT.CTu_A3","TT.CTd_A3","CC.CTu_A3","CC.CTd_A3","C.Tu_F3","C.Td_F3","T.TTu_F3","T.TTd_F3","TT.CTu_F3","TT.CTd_F3","CC.CTu_F3","CC.CTd_F3","C.Tu_Fun1","C.Td_Fun1","T.TTu_Fun1","T.TTd_Fun1","TT.CTu_Fun1","TT.CTd_Fun1","CC.CTu_Fun1","CC.CTd_Fun1","C.Tu_HS","C.Td_HS","T.TTu_HS","T.TTd_HS","TT.CTu_HS","TT.CTd_HS","CC.CTu_HS","CC.CTd_HS","C.Tu_Ox1","C.Td_Ox1","T.TTu_Ox1","T.TTd_Ox1","TT.CTu_Ox1","TT.CTd_Ox1","CC.CTu_Ox1","CC.CTd_Ox1","C.Tu_pH11","C.Td_pH11","T.TTu_pH11","T.TTd_pH11","TT.CTu_pH11","TT.CTd_pH11","CC.CTu_pH11","CC.CTd_pH11","C.Tu_pH2","C.Td_pH2","T.TTu_pH2","T.TTd_pH2","TT.CTu_pH2","TT.CTd_pH2","CC.CTu_pH2","CC.CTd_pH2","C.Tu_Pro","C.Td_Pro","T.TTu_Pro","T.TTd_Pro","TT.CTu_Pro","TT.CTd_Pro","CC.CTu_Pro","CC.CTd_Pro","C.Tu_UV","C.Td_UV","T.TTu_UV","T.TTd_UV","TT.CTu_UV","TT.CTd_UV","CC.CTu_UV","CC.CTd_UV","C.CCu","C.CCd","ASV total abundance","ASV total abundance (log 10)","Prevalence","Kingdom","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU-938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3412,3.53300902249549,189,"k__Eukaryota","d__Alveolata","p__Ciliophora","c__Colpodea","o__Colpodea_X","f__Colpodida","g__Colpodida_X","s__Colpodida_X_sp."
"OTU-154283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,3.05307844348342,232,"k__Eukaryota","d__Alveolata","p__Ciliophora","c__Colpodea","o__Colpodea_X","f__Colpodida","g__Colpoda","s__Colpoda_inflata"
"OTU-64692",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1412,3.14983469671578,209,"k__Eukaryota","d__Alveolata","p__Ciliophora","c__Colpodea","o__Colpodea_X","f__Platyophryida","g__Platyophrya","s__Platyophrya_vorax"
"OTU-219196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,3.04336227802113,28,"k__Eukaryota","d__Alveolata","p__Ciliophora","c__Spirotrichea","o__Hypotrichia","f__Oxytrichidae","g__Oxytrichidae_X","s__Oxytrichidae_X_sp."
"OTU-183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,3.45848676379821,328,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__ATCC50593-Flamella-WIM80-lineage","f__ATCC50593-lineage","g__ATCC50593-lineage_X","s__ATCC50593-lineage_X_sp."
"OTU-118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945,3.46908529912312,63,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__Variosea_X","f__Mb5C-lineage","g__Mb5C-lineage_X","s__Mb5C-lineage_X_sp."
"OTU-116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,3.27114431794908,208,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__Variosea_X","f__Phalansteriidae","g__Phalansterium","s__Phalansterium_sp."
"OTU-67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9798,3.99113743512031,366,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__ATCC50593-Flamella-WIM80-lineage","f__Flamella-lineage","g__Flamella-lineage_X","s__Flamella-lineage_X_sp."
"OTU-52",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21566,4.33376960087347,151,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__Variosea_X","f__Schizoplasmodiids","g__Ceratiomyxella","s__Ceratiomyxella_tahitiensis"
"OTU-137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3287,3.51679970408162,332,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__Variosea_X","f__AND16-lineage","g__AND16-lineage_X","s__AND16-lineage_X_sp."
"OTU-195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,2.95375969173323,182,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__ATCC50593-Flamella-WIM80-lineage","f__Flamella-lineage","g__Flamella-lineage_X","s__Flamella-lineage_X_sp."
"OTU-114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5629,3.7504312486602,42,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__Variosea_X","f__AND16-lineage","g__AND16-lineage_X","s__AND16-lineage_X_sp."
"OTU-96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4066,3.60916737430202,292,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__ATCC50593-Flamella-WIM80-lineage","f__Flamella-lineage","g__Flamella","s__Flamella_fluviatilis"
"OTU-213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,2.65030752313194,119,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__ATCC50593-Flamella-WIM80-lineage","f__Flamella-lineage","g__Flamella","s__Flamella_operculata"
"OTU-124",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3669,3.56454771175595,266,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__ATCC50593-Flamella-WIM80-lineage","f__Flamella-lineage","g__Flamella","s__Flamella_aegyptia"
"OTU-73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9213,3.96440107116273,59,"k__Eukaryota","d__Amoebozoa","p__Conosa","c__Variosea","o__ATCC50593-Flamella-WIM80-lineage","f__ATCC50593-lineage","g__ATCC50593-lineage_X","s__ATCC50593-lineage_X_sp."
"OTU-271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,3.26552533521907,197,"k__Eukaryota","d__Alveolata","p__Dinoflagellata","c__Dinophyceae","o__Peridiniales","f__Thoracosphaeraceae","g__Luciella","s__Luciella_sp."
"OTU-651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,3.25863728272408,136,"k__Eukaryota","d__Excavata","p__Discoba","c__Jakobida","o__Jakobida_X","f__Jakobidae","g__Andalucia","s__Andalucia_sp."
"OTU-154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2812,3.44901531634779,162,"k__Eukaryota","d__Excavata","p__Discoba","c__Jakobida","o__Jakobida_X","f__Jakobidae","g__Seculamonas","s__Seculamonas_ecuadoriensis"
"OTU-479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,2.90200289135073,73,"k__Eukaryota","d__Excavata","p__Discoba","c__Jakobida","o__Jakobida_X","f__Jakobidae","g__Andalucia","s__Andalucia_sp."
"OTU-206615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,2.95133751879592,70,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycete","s__Spizellomycete_sp."
"OTU-259946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,3.27300127206374,28,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Madurella","s__Madurella_mycetomatis"
"OTU-123308",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9107,3.95937533657584,212,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Hypocrea","s__Hypocrea_nigricans"
"OTU-54390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5007,3.69957759139891,312,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Cordyceps","s__Cordyceps_gunnii"
"OTU-70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18810,4.27438879555038,363,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-110613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1611,3.20709554041922,195,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_sp."
"OTU-89322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,2.59879050676312,56,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycete","s__Spizellomycete_sp."
"OTU-58079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5290,3.72345567203519,309,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Cordyceps","s__Cordyceps_gunnii"
"OTU-41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35999,4.55629043686412,292,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycete","s__Spizellomycete_sp."
"OTU-8749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3230,3.5092025223311,286,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Sordariomycetes_X","s__Sordariomycetes_X_sp."
"OTU-68159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,2.51719589794997,43,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-138212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,2.51587384371168,70,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Fusarium","s__Fusarium_sp."
"OTU-148762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2.33243845991561,16,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-152",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924,3.46597736828582,231,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Basidiomycota","o__Agaricomycotina","f__Tremellomycetes","g__Cryptococcus","s__Cryptococcus_terreus"
"OTU-246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698,3.43104194533589,182,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Roussoella","s__Roussoella_intermedia"
"OTU-64420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15513,4.19069579249173,55,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-41403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,2.86569605991607,157,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_sp."
"OTU-62311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2.41664050733828,34,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Eurotiomycetes","g__Aspergillus","s__Aspergillus_sojae"
"OTU-57239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,2.95375969173323,87,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Dothideomycetes_X","s__Dothideomycetes_X_sp."
"OTU-224714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,3.24797326636181,220,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-37427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,3.24797326636181,281,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-255346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,2.9604707775343,72,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-36852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,2.83758843823551,100,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-56813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4350,3.63848925695464,286,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Cordyceps","s__Cordyceps_gunnii"
"OTU-114078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9742,3.98864812523575,302,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Ophiocordyceps","s__Ophiocordyceps_sp."
"OTU-177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,3.42683645380351,221,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Coniochaeta","s__Coniochaeta_velutina"
"OTU-249364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,2.50379068305718,34,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Lasiosphaeris","s__Lasiosphaeris_hispida"
"OTU-20239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2.39093510710338,28,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Fungi_X","o__Fungi_XX","f__Fungi_XXX","g__Fungi_XXXX","s__Fungi_XXXX_sp."
